timestep,demand,tank_level,pressure
76,58.63,63.089999999999996,25.24
77,62.06,61.03,24.41
78,68.68,52.349999999999994,20.94
79,66.96,45.39,18.16
80,73.67,31.72,12.69
81,72.71,19.010000000000005,7.6
82,70.37,28.64,11.46
83,57.99,50.65,20.26
84,52.03,58.620000000000005,23.45
85,50.09,68.53,27.41
86,53.91,74.62,29.85
87,54.19,80.43,32.17
88,55.92,74.51,29.8
89,64.63,69.88,27.95
90,68.29,61.58999999999999,24.64
91,73.08,48.50999999999999,19.4
92,66.56,41.94999999999999,16.78
93,63.39,38.55999999999999,15.42
94,58.13,40.429999999999986,16.17
95,50.91,49.51999999999998,19.81
96,50.92,58.59999999999998,23.44
97,52.23,66.36999999999998,26.55
98,53.06,73.30999999999997,29.32
99,54.47,78.83999999999997,31.54
100,54.12,84.71999999999997,33.89
101,61.7,73.01999999999997,29.21
102,67.38,65.63999999999999,26.26
103,70.52,55.11999999999999,22.05
104,73.85,41.269999999999996,16.51
105,72.85,28.42,11.37
106,71.59,36.83,14.73
107,60.07,36.76,14.7
108,55.23,41.529999999999994,16.61
109,51.37,50.160000000000004,20.06
110,45.4,64.75999999999999,25.9
111,53.12,71.63999999999999,28.66
112,57.69,73.94999999999999,29.58
113,70.48,63.469999999999985,25.39
114,67.42,56.04999999999998,22.42
115,71.08,44.969999999999985,17.99
116,68.57,36.39999999999999,14.56
117,60.87,35.529999999999994,14.21
118,62.74,32.79,13.12
119,57.55,35.239999999999995,14.1
120,52.41,42.83,17.13
121,48.71,54.12,21.65
122,57.25,56.870000000000005,22.75
123,50.97,65.9,26.36
124,60.13,65.77000000000001,26.31
125,69.53,56.24000000000001,22.5
126,65.43,50.81,20.32
127,71.23,39.58,15.83
128,74.63,24.950000000000003,9.98
129,70.13,34.82000000000001,13.93
130,61.28,33.540000000000006,13.42
131,59.75,33.790000000000006,13.52
132,51.27,42.52,17.01
133,53.01,49.51000000000001,19.8
134,48.4,61.11000000000002,24.44
135,57.85,63.26000000000001,25.3
136,55.16,68.10000000000002,27.24
137,62.12,65.98000000000002,26.39
138,70.44,55.54000000000002,22.22
139,66.48,49.06000000000002,19.62
140,69.35,39.71000000000002,15.88
141,68.3,31.410000000000025,12.56
142,54.49,36.92000000000002,14.77
143,55.85,41.070000000000014,16.43
144,50.81,50.26000000000002,20.1
145,53.79,56.47000000000002,22.59
146,49.34,67.13000000000002,26.85
147,51.22,75.91000000000003,30.36
148,59.93,75.98000000000002,30.39
149,63.85,72.13000000000002,28.85
150,69.16,62.97000000000003,25.19
151,73.97,49.00000000000003,19.6
152,72.29,36.71000000000002,14.68
153,72.34,24.37000000000002,9.75
154,66.81,37.56000000000002,15.02
155,57.4,40.16000000000002,16.06
156,60.06,40.10000000000002,16.04
157,53.01,47.090000000000025,18.84
158,47.59,59.50000000000003,23.8
159,55.17,64.33000000000003,25.73
160,54.59,69.74000000000002,27.9
161,65.45,64.29,25.72
162,71.48,52.81,21.12
163,67.71,45.10000000000001,18.04
164,71.56,33.540000000000006,13.42
165,65.62,27.92,11.17
166,61.78,46.14,18.46
167,60.99,45.15,18.06
168,49.3,55.85000000000001,22.34
169,49.18,66.67000000000002,26.67
170,50.38,76.29000000000002,30.52
171,52.73,83.56000000000003,33.42
172,58.14,75.42000000000003,30.17
173,63.98,71.44000000000003,28.58
174,69.24,62.20000000000003,24.88
175,75.41,46.790000000000035,18.72
176,74.37,32.42000000000003,12.97
177,76.0,16.42000000000003,6.57
178,65.14,31.28000000000003,12.51
179,67.71,23.570000000000036,9.43
180,56.34,47.23000000000003,18.89
181,49.02,58.21000000000003,23.28
182,47.95,70.26000000000003,28.1
183,54.65,75.61000000000004,30.24
184,56.84,78.77000000000004,31.51
185,65.23,73.54000000000003,29.42
186,69.42,64.12000000000002,25.65
187,69.95,54.170000000000016,21.67
188,66.13,48.04000000000002,19.22
189,59.83,48.21000000000002,19.28
190,57.97,50.24000000000002,20.1
191,57.87,52.370000000000026,20.95
192,50.68,61.69000000000003,24.68
193,47.71,73.98000000000002,29.59
194,53.57,80.41000000000003,32.16
195,56.33,74.08000000000003,29.63
196,55.72,78.36000000000004,31.34
197,63.42,74.94000000000004,29.98
198,68.58,66.36000000000006,26.54
199,69.5,56.860000000000056,22.74
200,75.4,41.46000000000005,16.58
201,73.32,28.140000000000057,11.26
202,69.18,38.96000000000005,15.58
203,62.71,36.25000000000005,14.5
204,50.33,45.92000000000006,18.37
205,48.78,57.14000000000006,22.86
206,52.7,64.44000000000005,25.78
207,54.74,69.70000000000005,27.88
208,59.06,70.64000000000004,28.26
209,74.65,55.99000000000004,22.4
210,69.71,46.280000000000044,18.51
211,73.58,32.700000000000045,13.08
212,71.53,21.170000000000044,8.47
213,66.33,34.840000000000046,13.94
214,58.36,36.48000000000005,14.59
215,57.57,38.910000000000046,15.56
216,47.71,51.20000000000005,20.48
217,50.73,60.47000000000005,24.19
218,51.59,68.88000000000005,27.55
219,55.42,73.46000000000005,29.38
220,65.31,68.15000000000003,27.26
221,57.36,70.79000000000003,28.32
222,70.47,60.32000000000002,24.13
223,68.09,52.23000000000002,20.89
224,72.92,39.31000000000002,15.72
225,74.91,24.40000000000002,9.76
226,66.13,38.270000000000024,15.31
227,56.31,41.96000000000002,16.78
228,52.31,49.65000000000002,19.86
229,53.63,56.02000000000002,22.41
230,48.97,67.05000000000001,26.82
231,53.85,73.20000000000002,29.28
232,57.65,75.55000000000001,30.22
233,61.13,74.42000000000002,29.77
234,74.43,59.99000000000001,24.0
235,72.07,47.920000000000016,19.17
236,62.6,45.320000000000014,18.13
237,64.94,40.380000000000024,16.15
238,57.32,43.060000000000024,17.22
239,57.85,45.21000000000003,18.08
240,47.66,57.55000000000004,23.02
241,51.1,66.45000000000005,26.58
242,54.56,71.89000000000004,28.76
243,57.77,74.12000000000003,29.65
244,54.77,79.35000000000002,31.74
245,61.96,77.39000000000001,30.96
246,66.98,70.41000000000001,28.16
247,70.97,59.440000000000026,23.78
248,79.63,39.81000000000003,15.92
249,72.85,26.960000000000036,10.78
250,62.15,44.81000000000004,17.92
251,62.3,42.51000000000003,17.0
252,60.83,41.680000000000035,16.67
253,54.69,46.99000000000004,18.8
254,46.6,60.390000000000036,24.16
255,51.75,68.64000000000004,27.46
256,61.31,67.33000000000004,26.93
257,60.97,66.36000000000004,26.54
258,69.33,57.030000000000044,22.81
259,72.49,44.54000000000005,17.82
260,65.89,38.65000000000005,15.46
261,64.2,34.450000000000045,13.78
262,49.59,44.86000000000004,17.94
263,52.22,52.64000000000004,21.06
264,49.28,63.36000000000004,25.34
265,47.7,75.66000000000004,30.26
266,57.94,77.72000000000003,31.09
267,50.89,86.83000000000003,34.73
268,57.05,79.78000000000004,31.91
269,63.35,76.43000000000004,30.57
270,72.73,63.70000000000003,25.48
271,68.62,55.08000000000003,22.03
272,77.82,37.26000000000003,14.9
273,71.67,25.590000000000032,10.24
274,62.99,42.60000000000003,17.04
275,60.93,41.67000000000002,16.67
276,55.06,46.610000000000014,18.64
277,49.79,56.820000000000014,22.73
278,51.37,65.45000000000002,26.18
279,52.05,73.40000000000002,29.36
280,57.85,75.55000000000004,30.22
281,65.08,70.47000000000004,28.19
282,72.76,57.71000000000002,23.08
283,66.46,51.25000000000003,20.5
284,75.07,36.180000000000035,14.47
285,58.52,37.66000000000003,15.06
286,58.85,38.810000000000024,15.52
287,57.06,41.75000000000003,16.7
288,50.88,50.870000000000026,20.35
289,49.57,61.30000000000003,24.52
290,52.42,68.88000000000004,27.55
291,53.7,75.18000000000005,30.07
292,56.6,78.58000000000007,31.43
293,65.51,73.07000000000006,29.23
294,69.48,63.590000000000046,25.44
295,70.85,52.74000000000005,21.1
296,77.03,35.71000000000005,14.28
297,72.56,23.15000000000005,9.26
298,68.37,34.780000000000044,13.91
299,61.44,33.340000000000046,13.34
300,51.97,41.37000000000005,16.55
301,49.91,51.46000000000005,20.58
302,53.4,58.06000000000005,23.22
303,55.03,63.03000000000006,25.21
304,57.45,65.58000000000006,26.23
305,63.44,62.14000000000006,24.86
306,71.84,50.300000000000054,20.12
307,68.4,41.90000000000005,16.76
308,70.31,31.590000000000046,12.64
309,63.77,27.820000000000043,11.13
310,58.66,49.16000000000005,19.66
311,58.59,50.57000000000005,20.23
312,52.51,58.06000000000005,23.22
313,53.88,64.18000000000006,25.67
314,56.96,67.22000000000006,26.89
315,55.24,71.98000000000005,28.79
316,60.41,71.57000000000005,28.63
317,62.03,69.54000000000005,27.82
318,69.38,60.16000000000005,24.06
319,72.54,47.62000000000005,19.05
320,74.62,33.00000000000004,13.2
321,73.42,19.58000000000004,7.83
322,63.48,36.100000000000044,14.44
323,65.82,30.280000000000058,12.11
324,51.44,38.84000000000006,15.54
325,47.95,50.89000000000006,20.36
326,54.63,56.260000000000055,22.5
327,55.58,60.68000000000005,24.27
328,59.38,61.30000000000005,24.52
329,64.97,56.33000000000004,22.53
330,67.97,48.36000000000004,19.34
331,67.48,40.88000000000004,16.35
332,68.9,31.980000000000032,12.79
333,62.35,29.63000000000003,11.85
334,62.23,47.40000000000003,18.96
335,54.85,52.55000000000003,21.02
336,47.56,64.99000000000004,26.0
337,50.48,74.51000000000005,29.8
338,54.29,80.22000000000006,32.09
339,53.49,76.73000000000005,30.69
340,55.9,80.83000000000004,32.33
341,63.69,67.14000000000004,26.86
342,69.14,58.00000000000004,23.2
343,71.41,46.590000000000046,18.64
344,72.92,33.670000000000044,13.47
345,72.33,21.340000000000046,8.54
346,61.59,39.75000000000004,15.9
347,55.32,44.43000000000004,17.77
348,52.3,52.13000000000004,20.85
349,50.95,61.180000000000035,24.47
350,52.09,69.09000000000003,27.64
351,57.63,71.46000000000004,28.58
352,60.09,71.37000000000003,28.55
353,62.61,68.76000000000003,27.5
354,67.94,60.82000000000005,24.33
355,67.16,53.66000000000005,21.46
356,68.62,45.04000000000005,18.02
357,63.51,41.53000000000005,16.61
358,60.28,41.25000000000006,16.5
359,52.81,48.440000000000055,19.38
360,51.59,56.85000000000005,22.74
361,56.04,60.81000000000005,24.32
362,52.72,68.09000000000006,27.24
363,56.38,71.71000000000006,28.68
364,60.44,71.27000000000007,28.51
365,61.76,69.51000000000008,27.8
366,69.08,60.43000000000008,24.17
367,72.96,47.470000000000084,18.99
368,74.62,32.85000000000008,13.14
369,69.32,23.530000000000086,9.41
370,66.01,37.52000000000008,15.01
371,61.04,36.48000000000008,14.59
372,58.81,37.67000000000007,15.07
373,54.47,43.200000000000074,17.28
374,57.62,45.58000000000008,18.23
375,50.9,54.68000000000007,21.87
376,60.13,54.55000000000006,21.82
377,63.64,50.91000000000007,20.36
378,74.57,36.340000000000074,14.54
379,67.75,28.590000000000074,11.44
380,66.15,42.44000000000007,16.98
381,62.58,39.86000000000007,15.94
382,52.94,46.92000000000007,18.77
383,53.72,53.200000000000074,21.28
384,47.76,65.44000000000008,26.18
385,51.89,73.55000000000008,29.42
386,54.07,79.48000000000008,31.79
387,60.81,78.67000000000007,31.47
388,61.22,77.45000000000007,30.98
389,61.23,76.22000000000008,30.49
390,65.71,70.51000000000009,28.2
391,74.4,56.1100000000001,22.44
392,70.37,45.740000000000094,18.3
393,77.13,28.6100000000001,11.44
394,69.47,39.1400000000001,15.66
395,58.14,41.0000000000001,16.4
396,49.32,51.6800000000001,20.67
397,55.65,56.03000000000009,22.41
398,50.82,65.2100000000001,26.08
399,56.92,68.29000000000009,27.32
400,52.73,75.56000000000009,30.22
401,61.29,74.2700000000001,29.71
402,68.02,66.2500000000001,26.5
403,70.31,55.9400000000001,22.38
404,67.32,48.620000000000104,19.45
405,66.25,42.370000000000104,16.95
406,56.11,46.260000000000105,18.5
407,54.87,51.39000000000011,20.56
408,50.39,61.0000000000001,24.4
409,52.99,68.0100000000001,27.2
410,55.18,72.8300000000001,29.13
411,51.8,81.0300000000001,32.41
412,53.77,77.26000000000008,30.9
413,66.79,70.47000000000007,28.19
414,69.4,61.07000000000008,24.43
415,70.68,50.39000000000007,20.16
416,78.98,31.410000000000068,12.56
417,71.99,19.420000000000073,7.77
418,69.47,29.950000000000074,11.98
419,59.75,50.200000000000074,20.08
420,60.64,49.56000000000007,19.82
421,56.86,52.700000000000074,21.08
422,50.41,62.29000000000008,24.92
423,56.12,66.17000000000007,26.47
424,59.45,66.72000000000007,26.69
425,67.2,59.52000000000007,23.81
426,65.11,54.41000000000007,21.76
427,72.23,42.180000000000064,16.87
428,71.85,30.33000000000007,12.13
429,59.1,31.230000000000068,12.49
430,55.76,35.47000000000008,14.19
431,49.18,46.290000000000084,18.52
432,49.23,57.06000000000008,22.82
433,53.6,63.460000000000086,25.38
434,57.55,65.9100000000001,26.36
435,55.4,70.5100000000001,28.2
436,63.25,67.2600000000001,26.9
437,58.82,68.44000000000011,27.38
438,63.3,65.14000000000011,26.06
439,72.76,52.38000000000011,20.95
440,75.48,36.900000000000105,14.76
441,71.54,25.3600000000001,10.14
442,59.73,45.6300000000001,18.25
443,59.28,46.35000000000011,18.54
444,50.55,55.80000000000011,22.32
445,53.6,62.20000000000011,24.88
446,52.26,69.94000000000011,27.98
447,50.38,79.56000000000012,31.82
448,55.97,83.59000000000012,33.44
449,59.91,73.68000000000012,29.47
450,67.81,65.87000000000012,26.35
451,73.04,52.83000000000011,21.13
452,65.71,47.12000000000012,18.85
453,65.89,41.23000000000012,16.49
454,57.72,43.51000000000012,17.4
455,52.92,50.59000000000012,20.24
456,49.71,60.880000000000116,24.35
457,48.34,72.5400000000001,29.02
458,51.39,81.1500000000001,32.46
459,51.58,79.57000000000009,31.83
460,64.26,75.3100000000001,30.12
461,63.07,72.24000000000012,28.9
462,66.31,65.93000000000012,26.37
463,73.57,52.36000000000013,20.94
464,73.99,38.37000000000013,15.35
465,70.98,27.39000000000013,10.96
466,67.78,39.61000000000013,15.84
467,61.82,37.79000000000013,15.12
468,52.87,44.92000000000014,17.97
469,49.86,55.06000000000013,22.02
470,50.33,64.73000000000013,25.89
471,46.3,78.43000000000013,31.37
472,52.97,85.46000000000012,34.18
473,67.19,68.27000000000012,27.31
474,72.94,55.330000000000126,22.13
475,69.42,45.910000000000124,18.36
476,70.4,35.51000000000012,14.2
477,65.31,30.200000000000117,12.08
478,68.55,21.65000000000012,8.66
479,58.65,43.00000000000012,17.2
480,49.65,53.350000000000115,21.34
481,48.58,64.77000000000011,25.91
482,48.23,76.5400000000001,30.62
483,55.79,80.75000000000011,32.3
484,56.1,74.65000000000012,29.86
485,58.69,75.96000000000012,30.38
486,66.47,69.49000000000012,27.8
487,69.68,59.810000000000116,23.92
488,79.39,40.420000000000115,16.17
489,74.28,26.140000000000114,10.46
490,65.91,40.23000000000012,16.09
491,63.99,36.240000000000116,14.5
492,54.69,41.550000000000125,16.62
493,49.01,52.54000000000013,21.02
494,55.73,56.81000000000014,22.72
495,54.82,61.990000000000144,24.8
496,54.4,67.59000000000015,27.04
497,62.52,65.07000000000014,26.03
498,65.38,59.69000000000014,23.88
499,66.02,53.670000000000144,21.47
500,71.45,42.22000000000014,16.89
501,70.11,32.11000000000014,12.84
502,55.11,37.00000000000014,14.8
503,56.98,40.020000000000145,16.01
504,48.08,51.940000000000154,20.78
505,49.98,61.96000000000016,24.78
506,51.27,70.69000000000014,28.28
507,52.59,78.10000000000014,31.24
508,58.51,79.59000000000015,31.84
509,60.47,79.12000000000015,31.65
510,69.22,69.90000000000015,27.96
511,72.78,57.12000000000015,22.85
512,73.61,43.51000000000015,17.4
513,68.92,34.590000000000146,13.84
514,64.21,30.38000000000015,12.15
515,61.81,28.57000000000015,11.43
516,55.96,52.61000000000015,21.04
517,48.66,63.95000000000016,25.58
518,51.46,72.49000000000015,29.0
519,55.46,77.03000000000014,30.81
520,52.5,84.53000000000014,33.81
521,64.72,69.81000000000014,27.92
522,66.01,63.80000000000014,25.52
523,71.88,51.920000000000144,20.77
524,66.38,45.54000000000015,18.22
525,58.96,46.58000000000015,18.63
526,54.43,52.150000000000155,20.86
527,55.44,56.71000000000015,22.68
528,50.81,65.90000000000015,26.36
529,48.73,77.17000000000016,30.87
530,54.96,82.21000000000015,32.88
531,50.19,82.02000000000015,32.81
532,58.17,73.85000000000015,29.54
533,59.33,74.52000000000014,29.81
534,66.45,68.07000000000015,27.23
535,73.07,55.00000000000017,22.0
536,71.75,43.25000000000017,17.3
537,70.48,32.77000000000017,13.11
538,68.95,23.820000000000164,9.53
539,57.82,46.00000000000016,18.4
540,56.97,49.03000000000017,19.61
541,48.2,60.83000000000017,24.33
542,52.75,68.08000000000017,27.23
543,57.53,70.55000000000015,28.22
544,50.1,80.45000000000016,32.18
545,60.7,69.75000000000016,27.9
546,69.73,60.02000000000017,24.01
547,69.56,50.460000000000164,20.18
548,69.78,40.68000000000016,16.27
549,62.57,38.11000000000016,15.24
550,59.57,38.540000000000155,15.42
551,54.83,43.710000000000164,17.48
552,53.54,50.170000000000165,20.07
553,52.21,57.96000000000016,23.18
554,54.06,63.90000000000015,25.56
555,53.94,69.96000000000015,27.98
556,56.91,73.05000000000015,29.22
557,61.66,71.39000000000016,28.56
558,69.59,61.80000000000015,24.72
559,71.66,50.14000000000016,20.06
560,75.2,34.940000000000154,13.98
561,77.86,17.080000000000155,6.83
562,68.55,28.530000000000157,11.41
563,58.57,49.96000000000016,19.98
564,58.06,51.90000000000015,20.76
565,50.37,61.53000000000015,24.61
566,45.04,76.49000000000015,30.6
567,50.18,86.31000000000014,34.52
568,51.9,84.41000000000014,33.76
569,62.04,72.37000000000015,28.95
570,68.06,64.31000000000014,25.72
571,75.2,49.11000000000014,19.64
572,69.65,39.460000000000136,15.78
573,63.72,35.74000000000014,14.3
574,61.8,33.94000000000014,13.58
575,48.66,45.28000000000014,18.11
576,50.74,54.54000000000014,21.82
577,53.76,60.780000000000136,24.31
578,48.61,72.17000000000014,28.87
579,58.61,73.56000000000013,29.42
580,59.38,74.18000000000012,29.67
581,61.72,72.46000000000012,28.98
582,70.3,62.160000000000124,24.86
583,79.74,42.42000000000013,16.97
584,74.88,27.540000000000134,11.02
585,72.38,35.16000000000014,14.06
586,64.56,30.600000000000136,12.24
587,57.0,33.600000000000136,13.44
588,56.95,36.650000000000134,14.66
589,49.02,47.63000000000013,19.05
590,51.37,56.26000000000014,22.5
591,51.77,64.49000000000012,25.8
592,58.95,65.54000000000012,26.22
593,64.09,61.45000000000012,24.58
594,71.11,50.34000000000012,20.14
595,68.64,41.70000000000012,16.68
596,67.86,33.84000000000012,13.54
597,61.44,32.40000000000012,12.96
598,57.98,34.42000000000012,13.77
599,56.43,37.99000000000013,15.2
600,52.3,45.690000000000126,18.28
601,48.68,57.010000000000126,22.8
602,55.66,61.350000000000136,24.54
603,59.24,62.110000000000134,24.84
604,59.61,62.50000000000013,25.0
605,68.59,53.910000000000124,21.56
606,66.09,47.82000000000012,19.13
607,69.19,38.63000000000012,15.45
608,69.0,29.630000000000123,11.85
609,76.13,33.50000000000013,13.4
610,67.9,25.600000000000122,10.24
611,59.38,46.22000000000012,18.49
612,55.3,50.920000000000115,20.37
613,48.22,62.70000000000012,25.08
614,58.5,64.20000000000012,25.68
615,53.59,70.61000000000011,28.24
616,57.84,72.77000000000012,29.11
617,65.27,67.50000000000013,27.0
618,69.45,58.050000000000125,23.22
619,70.84,47.21000000000012,18.88
620,66.3,40.910000000000124,16.36
621,65.79,35.12000000000012,14.05
622,64.96,30.160000000000124,12.06
623,59.33,30.830000000000126,12.33
624,54.81,36.020000000000124,14.41
625,49.91,46.11000000000013,18.44
626,50.08,56.03000000000013,22.41
627,54.8,61.23000000000013,24.49
628,58.54,62.69000000000013,25.08
629,66.24,56.450000000000145,22.58
630,63.33,53.12000000000015,21.25
631,77.52,35.60000000000015,14.24
632,73.86,21.74000000000015,8.7
633,70.36,31.38000000000015,12.55
634,62.9,28.480000000000153,11.39
635,54.58,53.90000000000016,21.56
636,56.93,56.97000000000016,22.79
637,51.81,65.16000000000017,26.06
638,47.29,77.87000000000018,31.15
639,49.32,88.55000000000018,35.42
640,56.5,82.05000000000018,32.82
641,68.1,63.95000000000019,25.58
642,67.22,56.73000000000019,22.69
643,65.66,51.07000000000019,20.43
644,67.93,43.140000000000185,17.26
645,63.56,39.58000000000018,15.83
646,51.22,48.360000000000184,19.34
647,55.13,53.23000000000018,21.29
648,49.34,63.890000000000185,25.56
649,53.53,70.36000000000018,28.14
650,58.59,71.77000000000018,28.71
651,58.56,73.21000000000018,29.28
652,57.56,75.65000000000018,30.26
653,59.64,76.01000000000018,30.4
654,76.13,59.880000000000166,23.95
655,73.1,46.78000000000017,18.71
656,74.37,32.41000000000017,12.96
657,71.57,20.840000000000174,8.34
658,66.53,34.31000000000017,13.72
659,59.11,35.20000000000017,14.08
660,52.74,42.46000000000017,16.98
661,49.95,52.510000000000176,21.0
662,51.06,61.45000000000017,24.58
663,51.57,69.88000000000017,27.95
664,55.37,74.51000000000016,29.8
665,63.41,71.10000000000016,28.44
666,67.24,63.86000000000017,25.54
667,74.68,49.18000000000016,19.67
668,60.72,48.460000000000164,19.38
669,67.65,40.81000000000016,16.32
670,63.05,37.76000000000016,15.1
671,49.08,48.68000000000016,19.47
672,49.01,59.670000000000165,23.87
673,50.33,69.34000000000016,27.74
674,48.82,80.52000000000015,32.21
675,52.84,77.68000000000015,31.07
676,55.04,82.64000000000016,33.06
677,68.22,64.42000000000016,25.77
678,71.21,53.210000000000164,21.28
679,76.74,36.47000000000017,14.59
680,76.5,19.97000000000017,7.99
681,68.25,31.72000000000017,12.69
682,64.36,27.36000000000017,10.94
683,61.01,46.35000000000017,18.54
684,50.79,55.560000000000166,22.22
685,53.73,61.830000000000176,24.73
686,50.44,71.39000000000019,28.56
687,52.08,79.31000000000019,31.72
688,59.65,79.66000000000017,31.86
689,64.42,75.24000000000017,30.1
690,66.92,68.32000000000018,27.33
691,73.65,54.67000000000016,21.87
692,65.43,49.24000000000015,19.7
693,66.23,43.01000000000015,17.2
694,61.09,41.920000000000144,16.77
695,54.37,47.550000000000146,19.02
696,51.01,56.540000000000155,22.62
697,47.69,68.85000000000016,27.54
698,55.82,73.03000000000017,29.21
699,54.62,78.41000000000017,31.36
700,56.8,81.61000000000017,32.64
701,66.11,65.50000000000018,26.2
702,66.29,59.21000000000018,23.68
703,68.7,50.510000000000176,20.2
704,69.66,40.85000000000018,16.34
705,73.46,27.390000000000185,10.96
706,62.09,45.30000000000018,18.12
707,64.81,40.49000000000018,16.2
708,48.21,52.28000000000018,20.91
709,56.68,55.60000000000017,22.24
710,51.79,63.810000000000166,25.52
711,52.91,70.90000000000018,28.36
712,55.88,75.02000000000018,30.01
713,64.29,70.73000000000017,28.29
714,67.89,62.84000000000019,25.14
715,73.48,49.360000000000184,19.74
716,69.01,40.35000000000018,16.14
717,64.83,35.52000000000018,14.21
718,58.22,37.30000000000018,14.92
719,55.12,42.180000000000184,16.87
720,50.96,51.22000000000018,20.49
721,46.31,64.91000000000017,25.96
722,49.0,75.91000000000017,30.36
723,57.41,78.50000000000017,31.4
724,58.88,79.62000000000018,31.85
725,62.41,77.21000000000018,30.88
726,68.46,68.75000000000018,27.5
727,73.97,54.78000000000017,21.91
728,72.71,42.07000000000018,16.83
729,69.3,32.77000000000018,13.11
730,66.52,26.250000000000185,10.5
731,56.61,49.640000000000185,19.86
732,55.68,53.960000000000186,21.58
733,46.48,67.48000000000019,26.99
734,54.25,73.23000000000019,29.29
735,54.62,78.61000000000018,31.44
736,58.28,80.33000000000018,32.13
737,66.04,64.29000000000018,25.72
738,73.0,51.29000000000018,20.52
739,73.21,38.08000000000018,15.23
740,63.15,34.930000000000184,13.97
741,60.54,34.39000000000018,13.76
742,57.43,36.960000000000186,14.78
743,55.37,41.59000000000018,16.64
744,51.59,50.00000000000017,20.0
745,49.27,60.73000000000017,24.29
746,53.61,67.12000000000016,26.85
747,52.91,74.21000000000016,29.68
748,56.53,77.68000000000015,31.07
749,58.74,78.94000000000014,31.58
750,65.64,73.30000000000014,29.32
751,68.87,64.43000000000012,25.77
752,71.4,53.030000000000115,21.21
753,74.8,38.23000000000012,15.29
754,63.09,35.140000000000114,14.06
755,67.44,27.700000000000117,11.08
756,55.94,51.76000000000012,20.7
757,52.15,59.61000000000012,23.84
758,48.58,71.03000000000013,28.41
759,55.3,75.73000000000015,30.29
760,55.79,79.94000000000014,31.98
761,63.46,76.48000000000013,30.59
762,75.68,60.800000000000125,24.32
763,69.88,50.92000000000013,20.37
764,72.12,38.800000000000125,15.52
765,62.27,36.53000000000012,14.61
766,59.2,37.33000000000011,14.93
767,60.61,36.72000000000011,14.69
768,48.15,48.570000000000114,19.43
769,56.88,51.690000000000104,20.68
770,55.17,56.52000000000011,22.61
771,53.49,63.03000000000011,25.21
772,60.27,62.76000000000011,25.1
773,65.88,56.88000000000011,22.75
774,70.27,46.61000000000011,18.64
775,68.22,38.390000000000114,15.36
776,72.15,26.24000000000011,10.5
777,70.9,35.3400000000001,14.14
778,65.71,29.63000000000011,11.85
779,61.41,48.22000000000011,19.29
780,54.99,53.23000000000011,21.29
781,47.59,65.6400000000001,26.26
782,52.3,73.3400000000001,29.34
